unified_id,source_file,type,price,area,bedrooms,bathrooms,city,region,address,level,furnished,rent,lat,lng
csv_Ad id 194249965,data.csv,apartment,9000.0,180.0,3,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194210045,data.csv,studio,15000.0,110.0,1,1,giza,sheikh zayed,,3,yes,yes,30.048347,30.9832235
csv_Ad id 194305456,data.csv,apartment,25000.0,210.0,3,3,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194301121,data.csv,apartment,20000.0,220.0,4,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194360875,data.csv,apartment,22000.0,180.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194374836,data.csv,apartment,7500.0,180.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 187806826,data.csv,apartment,750.0,220.0,3,2,giza,mohandessin,,1,yes,yes,30.0583951,31.2020231
csv_Ad id 194276180,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,4,no,yes,30.0917369,31.6380608
csv_Ad id 194263179,data.csv,apartment,16000.0,96.0,2,2,cairo,madinaty,,2,yes,yes,30.0917369,31.6380608
csv_Ad id 194382046,data.csv,apartment,8000.0,175.0,3,3,cairo,madinaty,,6,,yes,30.0917369,31.6380608
csv_Ad id 194305982,data.csv,apartment,3500.0,170.0,3,2,cairo,shorouk city,,2,no,yes,30.1488541,31.6295623
csv_Ad id 194301739,data.csv,apartment,16000.0,99.0,2,1,cairo,rehab city,,ground,,yes,30.063584,31.4889939
csv_Ad id 194280622,data.csv,penthouse,16000.0,199.0,3,3,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194305206,data.csv,apartment,26000.0,191.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194149984,data.csv,apartment,3700.0,140.0,3,2,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194342479,data.csv,apartment,9500.0,211.0,3,3,cairo,madinaty,,6,no,yes,30.0917369,31.6380608
csv_Ad id 194328282,data.csv,apartment,27000.0,146.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194275229,data.csv,apartment,14000.0,131.0,3,2,cairo,rehab city,,5,yes,yes,30.063584,31.4889939
csv_Ad id 193407282,data.csv,apartment,21000.0,200.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194305036,data.csv,apartment,20000.0,148.0,2,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194254034,data.csv,apartment,5000.0,125.0,2,1,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 193185467,data.csv,apartment,25000.0,125.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 186468038,data.csv,apartment,200.0,170.0,3,2,alexandria,miami,,3,yes,yes,31.2662126,29.9993706
csv_Ad id 194382933,data.csv,apartment,18000.0,138.0,3,2,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194235102,data.csv,apartment,9000.0,220.0,4,2,alexandria,laurent,,6,no,yes,31.2489231,29.9763582
csv_Ad id 194019629,data.csv,apartment,13000.0,98.0,1,1,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194076316,data.csv,apartment,27000.0,300.0,4,4,giza,6th of october,,ground,no,yes,29.9723458,30.9409205
csv_Ad id 194302820,data.csv,apartment,27000.0,160.0,2,2,cairo,heliopolis,,9,no,yes,30.1005985,31.3329136
csv_Ad id 194168189,data.csv,apartment,22000.0,266.0,3,3,giza,6th of october,,2,,yes,29.9723458,30.9409205
csv_Ad id 194383692,data.csv,apartment,12000.0,108.0,2,2,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194291457,data.csv,apartment,23000.0,214.0,3,3,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194373899,data.csv,apartment,20000.0,105.0,3,2,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 194383740,data.csv,apartment,16000.0,250.0,4,3,alexandria,smoha,,9,no,yes,31.215679,29.9421807
csv_Ad id 194305108,data.csv,apartment,4000.0,120.0,3,1,cairo,nasr city,,3,no,yes,30.0521177,31.3422045
csv_Ad id 193785064,data.csv,apartment,3800.0,120.0,3,1,cairo,nasr city,,3,no,yes,30.0521177,31.3422045
csv_Ad id 194335835,data.csv,apartment,12500.0,90.0,2,1,cairo,rehab city,,2,,yes,30.063584,31.4889939
csv_Ad id 194327253,data.csv,apartment,7500.0,131.0,3,2,cairo,rehab city,,1,no,yes,30.063584,31.4889939
csv_Ad id 194368153,data.csv,apartment,6500.0,135.0,2,1,cairo,heliopolis,,10+,no,yes,30.1005985,31.3329136
csv_Ad id 187806826,data.csv,apartment,750.0,220.0,3,2,giza,mohandessin,,1,yes,yes,30.0583951,31.2020231
csv_Ad id 194299948,data.csv,apartment,12500.0,180.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 192303031,data.csv,apartment,18000.0,190.0,3,2,alexandria,kafr abdo,,10+,yes,yes,31.2252991,29.9541965
csv_Ad id 194019725,data.csv,apartment,25000.0,217.0,3,3,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194266361,data.csv,apartment,18000.0,108.0,3,1,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 193615102,data.csv,apartment,700.0,120.0,2,2,alexandria,sidi gaber,,9,yes,yes,31.2235494,29.9373941
csv_Ad id 194247445,data.csv,apartment,20000.0,185.0,3,3,giza,6th of october,,1,no,yes,29.9723458,30.9409205
csv_Ad id 194279486,data.csv,studio,11000.0,60.0,1,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194083661,data.csv,studio,15000.0,88.0,1,1,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194347303,data.csv,apartment,10000.0,185.0,3,3,cairo,new cairo - el tagamoa,,4,,yes,30.0628389,31.4459868
csv_Ad id 194252669,data.csv,apartment,10000.0,160.0,3,2,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194249965,data.csv,apartment,9000.0,180.0,3,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194291972,data.csv,apartment,7200.0,116.0,3,2,cairo,madinaty,,2,no,yes,30.0917369,31.6380608
csv_Ad id 193877139,data.csv,apartment,15000.0,131.0,3,3,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 181581553,data.csv,apartment,35000.0,145.0,2,2,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194360807,data.csv,apartment,13000.0,143.0,2,3,cairo,new cairo - el tagamoa,,5,,yes,30.0628389,31.4459868
csv_Ad id 193384714,data.csv,apartment,850.0,96.0,2,2,cairo,madinaty,,2,yes,yes,30.0917369,31.6380608
csv_Ad id 194295632,data.csv,apartment,22000.0,200.0,3,3,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194329822,data.csv,apartment,26000.0,196.0,2,3,giza,6th of october,,2,no,yes,29.9723458,30.9409205
csv_Ad id 194321945,data.csv,apartment,12000.0,200.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194365546,data.csv,apartment,7000.0,220.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194316991,data.csv,apartment,7500.0,140.0,3,2,cairo,madinaty,,4,no,yes,30.0917369,31.6380608
csv_Ad id 194251450,data.csv,apartment,21000.0,188.0,3,3,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194284564,data.csv,apartment,21000.0,300.0,4,4,cairo,rehab city,,1,no,yes,30.063584,31.4889939
csv_Ad id 194205316,data.csv,apartment,8500.0,140.0,2,2,cairo,maadi,,7,yes,yes,29.9603313,31.263055
csv_Ad id 194321313,data.csv,duplex,60000.0,300.0,3,3,cairo,mokattam,,ground,yes,yes,30.033333,31.283333
csv_Ad id 194285782,data.csv,apartment,1000.0,130.0,3,2,cairo,madinaty,,3,yes,yes,30.0917369,31.6380608
csv_Ad id 186872701,data.csv,apartment,15000.0,250.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194305564,data.csv,duplex,25000.0,245.0,4,4,giza,sheikh zayed,,2,,yes,30.048347,30.9832235
csv_Ad id 194303950,data.csv,apartment,18000.0,125.0,2,3,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194305088,data.csv,apartment,6500.0,90.0,2,1,cairo,rehab city,,1,no,yes,30.063584,31.4889939
csv_Ad id 148677576,data.csv,apartment,300.0,90.0,2,1,alexandria,asafra,,4,yes,yes,31.2668676,30.0126929
csv_Ad id 183503609,data.csv,apartment,25000.0,175.0,2,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194114556,data.csv,apartment,3000.0,130.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194270388,data.csv,apartment,15000.0,188.0,3,2,alexandria,smoha,,highest,yes,yes,31.215679,29.9421807
csv_Ad id 193485142,data.csv,apartment,5500.0,180.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194285328,data.csv,apartment,9500.0,135.0,3,2,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194377442,data.csv,apartment,9000.0,220.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194319070,data.csv,apartment,7500.0,140.0,3,2,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194273293,data.csv,apartment,600.0,190.0,3,2,cairo,nasr city,,3,yes,yes,30.0521177,31.3422045
csv_Ad id 194280581,data.csv,studio,15000.0,88.0,1,1,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194322601,data.csv,apartment,10000.0,108.0,3,2,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194266095,data.csv,apartment,3000.0,140.0,2,2,cairo,nasr city,,10,,yes,30.0521177,31.3422045
csv_Ad id 194320755,data.csv,apartment,25000.0,274.0,5,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194373942,data.csv,apartment,2500.0,146.0,2,2,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 192436770,data.csv,apartment,900.0,90.0,2,2,cairo,madinaty,,2,yes,yes,30.0917369,31.6380608
csv_Ad id 194370700,data.csv,apartment,8500.0,120.0,3,1,giza,hadayek 6th of october,,4,yes,yes,30.0278841,30.9944999
csv_Ad id 194305206,data.csv,apartment,26000.0,191.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194145481,data.csv,apartment,10000.0,165.0,3,2,alexandria,sidi gaber,,2,yes,yes,31.2235494,29.9373941
csv_Ad id 194256316,data.csv,apartment,22000.0,150.0,3,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194302911,data.csv,apartment,15000.0,180.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 193641231,data.csv,apartment,200.0,150.0,3,1,alexandria,miami,,10+,yes,yes,31.2662126,29.9993706
csv_Ad id 187806826,data.csv,apartment,750.0,220.0,3,2,giza,mohandessin,,1,yes,yes,30.0583951,31.2020231
csv_Ad id 194301541,data.csv,apartment,7000.0,140.0,3,2,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194372927,data.csv,apartment,15000.0,220.0,3,3,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 181581553,data.csv,apartment,35000.0,145.0,2,2,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194271230,data.csv,apartment,23000.0,185.0,3,2,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194380051,data.csv,apartment,18000.0,153.0,3,2,cairo,madinaty,,1,yes,yes,30.0917369,31.6380608
csv_Ad id 194068364,data.csv,apartment,23000.0,146.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 193276525,data.csv,apartment,7000.0,170.0,3,2,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194382434,data.csv,studio,13000.0,50.0,1,1,giza,sheikh zayed,,4,yes,yes,30.048347,30.9832235
csv_Ad id 193874985,data.csv,apartment,26000.0,186.0,3,3,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194382244,data.csv,apartment,30000.0,245.0,3,3,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194279090,data.csv,apartment,15000.0,200.0,3,2,cairo,maadi,,3,yes,yes,29.9603313,31.263055
csv_Ad id 194361435,data.csv,apartment,13000.0,160.0,3,2,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194268257,data.csv,apartment,183000.0,84.0,2,2,cairo,mostakbal city,,4,no,yes,30.0500602,31.6247268
csv_Ad id 194301684,data.csv,apartment,6000.0,150.0,3,2,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194326976,data.csv,apartment,5500.0,135.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194328131,data.csv,studio,10000.0,50.0,1,1,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194322128,data.csv,apartment,20000.0,250.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194302959,data.csv,apartment,40000.0,280.0,4,5,giza,6th of october,,3,yes,yes,29.9723458,30.9409205
csv_Ad id 192764099,data.csv,apartment,350.0,85.0,2,1,alexandria,smoha,,2,yes,yes,31.215679,29.9421807
csv_Ad id 194266332,data.csv,apartment,14500.0,265.0,4,3,alexandria,smoha,,10+,no,yes,31.215679,29.9421807
csv_Ad id 193297184,data.csv,duplex,43000.0,330.0,3,4,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194317556,data.csv,apartment,20000.0,257.0,3,4,giza,sheikh zayed,,3,no,yes,30.048347,30.9832235
csv_Ad id 194359723,data.csv,apartment,8000.0,200.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194307009,data.csv,duplex,30000.0,300.0,3,3,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194298610,data.csv,apartment,21000.0,205.0,3,3,giza,sheikh zayed,,1,no,yes,30.048347,30.9832235
csv_Ad id 194263244,data.csv,apartment,7000.0,200.0,2,2,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194299092,data.csv,apartment,14000.0,130.0,2,2,giza,sheikh zayed,,2,,yes,30.048347,30.9832235
csv_Ad id 194280622,data.csv,penthouse,16000.0,199.0,3,3,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194305866,data.csv,apartment,30000.0,125.0,2,3,giza,sheikh zayed,,1,yes,yes,30.048347,30.9832235
csv_Ad id 194359455,data.csv,apartment,7500.0,200.0,3,2,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194298206,data.csv,apartment,7000.0,180.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194361080,data.csv,apartment,16000.0,88.0,1,1,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 188428816,data.csv,apartment,30000.0,145.0,2,2,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194385551,data.csv,studio,13000.0,83.0,1,1,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194252496,data.csv,apartment,7000.0,74.0,2,1,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194281832,data.csv,apartment,25000.0,139.0,3,3,cairo,rehab city,,4,yes,yes,30.063584,31.4889939
csv_Ad id 194303696,data.csv,apartment,10000.0,225.0,3,3,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 191054987,data.csv,apartment,25000.0,138.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194079465,data.csv,apartment,11500.0,120.0,2,2,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194270955,data.csv,duplex,20000.0,300.0,3,4,cairo,new cairo - el tagamoa,,highest,no,yes,30.0628389,31.4459868
csv_Ad id 194326821,data.csv,apartment,10000.0,210.0,4,3,giza,mohandessin,,1,no,yes,30.0583951,31.2020231
csv_Ad id 194380501,data.csv,apartment,18000.0,165.0,2,3,giza,sheikh zayed,,3,no,yes,30.048347,30.9832235
csv_Ad id 194337065,data.csv,apartment,7500.0,124.0,3,2,cairo,madinaty,,ground,,yes,30.0917369,31.6380608
csv_Ad id 193801543,data.csv,apartment,15000.0,140.0,3,1,alexandria,camp caesar,,2,no,yes,,
csv_Ad id 194301892,data.csv,apartment,7500.0,131.0,3,2,cairo,rehab city,,4,no,yes,30.063584,31.4889939
csv_Ad id 193527890,data.csv,studio,12000.0,60.0,1,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 192303031,data.csv,apartment,18000.0,190.0,3,2,alexandria,kafr abdo,,10+,yes,yes,31.2252991,29.9541965
csv_Ad id 194008595,data.csv,apartment,25000.0,214.0,4,4,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 148677576,data.csv,apartment,300.0,90.0,2,1,alexandria,asafra,,4,yes,yes,31.2668676,30.0126929
csv_Ad id 194300434,data.csv,apartment,7000.0,170.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194301739,data.csv,apartment,16000.0,99.0,2,1,cairo,rehab city,,ground,,yes,30.063584,31.4889939
csv_Ad id 194322348,data.csv,apartment,14500.0,145.0,3,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194325876,data.csv,apartment,22000.0,146.0,2,2,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 183503609,data.csv,apartment,25000.0,175.0,2,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194287553,data.csv,apartment,10000.0,175.0,3,2,giza,6th of october,,2,no,yes,29.9723458,30.9409205
csv_Ad id 194381537,data.csv,studio,9000.0,60.0,1,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194300937,data.csv,studio,250.0,55.0,1,1,red sea,hurghada,,3,yes,yes,27.222556,33.8307062
csv_Ad id 193506697,data.csv,apartment,18000.0,200.0,3,3,cairo,nasr city,,4,yes,yes,30.0521177,31.3422045
csv_Ad id 194338889,data.csv,duplex,34000.0,290.0,3,4,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194385774,data.csv,apartment,15000.0,125.0,2,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194377739,data.csv,apartment,17000.0,144.0,2,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194286774,data.csv,apartment,7000.0,131.0,3,2,cairo,rehab city,,2,no,yes,30.063584,31.4889939
csv_Ad id 194088078,data.csv,penthouse,18000.0,207.0,3,4,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194318395,data.csv,apartment,13000.0,196.0,2,2,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194327432,data.csv,apartment,24000.0,240.0,4,4,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 192110530,data.csv,apartment,32000.0,148.0,2,2,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 194284621,data.csv,apartment,5500.0,74.0,2,1,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194266050,data.csv,apartment,5500.0,150.0,3,2,cairo,katameya,,1,no,yes,30.0014688,31.5198459
csv_Ad id 194267337,data.csv,apartment,20000.0,150.0,2,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194168502,data.csv,apartment,16500.0,177.5,3,2,cairo,downtown cairo,,4,no,yes,30.0887612,31.2898195
csv_Ad id 193910274,data.csv,apartment,25000.0,200.0,3,3,alexandria,laurent,,5,,yes,31.2489231,29.9763582
csv_Ad id 194289161,data.csv,apartment,6500.0,120.0,3,1,new valley,farafra,,ground,yes,yes,27.0641733,27.9683927
csv_Ad id 194307622,data.csv,apartment,4500.0,120.0,3,1,cairo,nasr city,,ground,no,yes,30.0521177,31.3422045
csv_Ad id 194377739,data.csv,apartment,17000.0,144.0,2,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194287561,data.csv,apartment,36000.0,375.0,4,4,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194288430,data.csv,apartment,30000.0,294.0,4,4,giza,6th of october,,2,no,yes,29.9723458,30.9409205
csv_Ad id 193834790,data.csv,apartment,12000.0,110.0,3,2,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194271657,data.csv,apartment,14000.0,150.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194352288,data.csv,apartment,1500.0,150.0,3,1,alexandria,sidi gaber,,10+,yes,yes,31.2235494,29.9373941
csv_Ad id 194205316,data.csv,apartment,8500.0,140.0,2,2,cairo,maadi,,7,yes,yes,29.9603313,31.263055
csv_Ad id 194335835,data.csv,apartment,12500.0,90.0,2,1,cairo,rehab city,,2,,yes,30.063584,31.4889939
csv_Ad id 194010599,data.csv,apartment,25000.0,225.0,3,3,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194171290,data.csv,studio,7500.0,60.0,1,1,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194305123,data.csv,apartment,19000.0,148.0,2,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 193877186,data.csv,studio,16000.0,88.0,1,1,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194251450,data.csv,apartment,21000.0,188.0,3,3,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 193009315,data.csv,apartment,17000.0,280.0,3,3,alexandria,roushdy,,2,no,yes,,
csv_Ad id 194151850,data.csv,duplex,6500.0,230.0,3,3,alexandria,smoha,,ground,no,yes,31.215679,29.9421807
csv_Ad id 194304389,data.csv,duplex,35000.0,245.0,4,4,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194382244,data.csv,apartment,30000.0,245.0,3,3,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 185836848,data.csv,apartment,17000.0,207.0,3,3,alexandria,smoha,,9,yes,yes,31.215679,29.9421807
csv_Ad id 194130881,data.csv,apartment,12000.0,116.0,3,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194364919,data.csv,apartment,16000.0,127.0,3,2,cairo,rehab city,,1,yes,yes,30.063584,31.4889939
csv_Ad id 194269204,data.csv,apartment,25000.0,140.0,3,2,giza,sheikh zayed,,4,yes,yes,30.048347,30.9832235
csv_Ad id 194338621,data.csv,duplex,30000.0,311.0,3,4,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194382845,data.csv,apartment,19000.0,110.0,3,2,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 191853489,data.csv,apartment,30000.0,148.0,2,3,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 194318057,data.csv,studio,12000.0,32.0,1,1,giza,sheikh zayed,,4,yes,yes,30.048347,30.9832235
csv_Ad id 194314775,data.csv,apartment,15000.0,280.0,3,3,alexandria,zezenia,,2,no,yes,,
csv_Ad id 193875351,data.csv,studio,13000.0,88.0,1,1,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 178912333,data.csv,apartment,32000.0,145.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194322960,data.csv,studio,4500.0,60.0,1,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194163481,data.csv,apartment,16000.0,141.0,3,2,cairo,downtown cairo,,6,no,yes,30.0887612,31.2898195
csv_Ad id 194342479,data.csv,apartment,9500.0,211.0,3,3,cairo,madinaty,,6,no,yes,30.0917369,31.6380608
csv_Ad id 158083500,data.csv,apartment,20000.0,210.0,3,2,giza,mohandessin,,4,yes,yes,30.0583951,31.2020231
csv_Ad id 193908231,data.csv,apartment,25000.0,270.0,3,3,giza,mohandessin,,9,yes,yes,30.0583951,31.2020231
csv_Ad id 193913537,data.csv,apartment,13000.0,170.0,3,3,alexandria,smoha,,1,no,yes,31.215679,29.9421807
csv_Ad id 194270323,data.csv,apartment,25000.0,210.0,4,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194382933,data.csv,apartment,18000.0,138.0,3,2,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194365303,data.csv,apartment,9500.0,155.0,3,2,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194326976,data.csv,apartment,5500.0,135.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194265462,data.csv,studio,12000.0,83.0,2,1,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194302820,data.csv,apartment,27000.0,160.0,2,2,cairo,heliopolis,,9,no,yes,30.1005985,31.3329136
csv_Ad id 194305564,data.csv,duplex,25000.0,245.0,4,4,giza,sheikh zayed,,2,,yes,30.048347,30.9832235
csv_Ad id 194320007,data.csv,studio,14000.0,88.0,1,1,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194360438,data.csv,apartment,7500.0,170.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194302911,data.csv,apartment,15000.0,180.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 193407282,data.csv,apartment,21000.0,200.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194315439,data.csv,apartment,15000.0,400.0,4,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194368153,data.csv,apartment,6500.0,135.0,2,1,cairo,heliopolis,,10+,no,yes,30.1005985,31.3329136
